OPEN,HIGH,LOW,CLOSE,Volume,Dividends,Stock Splits,CODES,DATES,POSITIONS,COST,ASSETS
54.37,54.56,54.34,54.53,41041700,0.0,0,QQQ,2012-01-20,88.0,4492.660000000001,4784.5599999999995
54.54,54.93,54.23,54.55,40958300,0.0,0,QQQ,2012-01-23,90.0,4601.740000000001,4908.6
54.3,54.59,54.2,54.45,38440200,0.0,0,QQQ,2012-01-24,90.0,4601.740000000001,4887.0
54.98,55.27,54.58,55.13,61591800,0.0,0,QQQ,2012-01-25,90.0,4601.740000000001,4948.2
55.37,55.47,54.68,54.94,37852700,0.0,0,QQQ,2012-01-26,90.0,4601.740000000001,4983.3
54.82,55.2,54.79,55.1,45532300,0.0,0,QQQ,2012-01-27,90.0,4601.740000000001,4933.8
54.64,55.23,54.43,55.15,42797800,0.0,0,QQQ,2012-01-30,92.0,4711.02,5026.88
55.42,55.52,54.87,55.22,51449600,0.0,0,QQQ,2012-01-31,92.0,4711.02,5098.64
55.54,55.87,55.34,55.67,46146700,0.0,0,QQQ,2012-02-01,92.0,4711.02,5109.68
55.85,56.03,55.62,55.84,46373600,0.0,0,QQQ,2012-02-02,92.0,4711.02,5138.2
56.36,56.67,56.27,56.61,36453800,0.0,0,QQQ,2012-02-03,92.0,4711.02,5185.12
56.4,56.58,56.25,56.56,28541300,0.0,0,QQQ,2012-02-06,94.0,4823.820000000001,5301.599999999999
56.52,56.79,56.26,56.68,37935700,0.0,0,QQQ,2012-02-07,94.0,4823.820000000001,5312.88
56.69,56.98,56.48,56.98,41171100,0.0,0,QQQ,2012-02-08,94.0,4823.820000000001,5328.86
57.2,57.46,56.86,57.39,46856400,0.0,0,QQQ,2012-02-09,94.0,4823.820000000001,5376.8
56.98,57.15,56.79,56.99,58090500,0.0,0,QQQ,2012-02-10,94.0,4823.820000000001,5356.12
57.42,57.59,57.16,57.52,36810200,0.0,0,QQQ,2012-02-13,96.0,4938.660000000001,5512.32
57.39,57.68,57.19,57.67,51648200,0.0,0,QQQ,2012-02-14,96.0,4938.660000000001,5509.4400000000005
57.94,58.26,57.18,57.27,105709100,0.0,0,QQQ,2012-02-15,96.0,4938.660000000001,5562.24
57.28,58.11,57.14,58.05,83642300,0.0,0,QQQ,2012-02-16,96.0,4938.660000000001,5498.88
58.06,58.11,57.61,57.87,76112300,0.0,0,QQQ,2012-02-17,96.0,4938.660000000001,5573.76
57.93,58.29,57.67,58.03,38141300,0.0,0,QQQ,2012-02-21,96.0,4938.660000000001,5561.28
57.92,58.1,57.69,57.77,43174700,0.0,0,QQQ,2012-02-22,96.0,4938.660000000001,5560.32
57.84,58.22,57.56,58.15,54250000,0.0,0,QQQ,2012-02-23,96.0,4938.660000000001,5552.64
58.32,58.45,58.21,58.35,41364900,0.0,0,QQQ,2012-02-24,96.0,4938.660000000001,5598.72
58.03,58.63,57.78,58.43,42678500,0.0,0,QQQ,2012-02-27,98.0,5054.720000000001,5686.9400000000005
58.49,59.03,58.42,59.03,43717500,0.0,0,QQQ,2012-02-28,98.0,5054.720000000001,5732.02
59.07,59.26,58.57,58.76,59784400,0.0,0,QQQ,2012-02-29,98.0,5054.720000000001,5788.86
58.98,59.28,58.81,59.23,67558900,0.0,0,QQQ,2012-03-01,98.0,5054.720000000001,5780.04
59.15,59.37,58.99,59.18,33358200,0.0,0,QQQ,2012-03-02,98.0,5054.720000000001,5796.7
59.15,59.22,58.38,58.57,45788800,0.0,0,QQQ,2012-03-05,100.0,5173.020000000001,5915.0
58.0,58.13,57.69,58.0,54638600,0.0,0,QQQ,2012-03-06,100.0,5173.020000000001,5800.0
58.27,58.58,58.18,58.44,42741800,0.0,0,QQQ,2012-03-07,100.0,5173.020000000001,5827.0
58.79,59.25,58.66,59.07,43711100,0.0,0,QQQ,2012-03-08,100.0,5173.020000000001,5879.0
59.17,59.43,59.14,59.32,43117200,0.0,0,QQQ,2012-03-09,100.0,5173.020000000001,5917.0
59.3,59.4,59.05,59.35,32687300,0.0,0,QQQ,2012-03-12,102.0,5291.620000000002,6048.599999999999
59.67,60.45,59.55,60.45,61559100,0.0,0,QQQ,2012-03-13,102.0,5291.620000000002,6086.34
60.51,60.89,60.29,60.66,59926900,0.0,0,QQQ,2012-03-14,102.0,5291.620000000002,6172.0199999999995
60.84,60.96,60.53,60.83,65531200,0.0,0,QQQ,2012-03-15,102.0,5291.620000000002,6205.68
60.93,60.93,60.64,60.79,53023100,0.11,0,QQQ,2012-03-16,102.0,5291.620000000002,6214.86
60.89,61.37,60.73,61.22,60966200,0.0,0,QQQ,2012-03-19,104.0,5413.4000000000015,6332.56
60.9,61.39,60.74,61.33,47290600,0.0,0,QQQ,2012-03-20,104.0,5413.4000000000015,6333.599999999999
61.34,61.68,61.26,61.34,39648100,0.0,0,QQQ,2012-03-21,104.0,5413.4000000000015,6379.360000000001
60.97,61.36,60.94,61.21,56953900,0.0,0,QQQ,2012-03-22,104.0,5413.4000000000015,6340.88
61.28,61.3,60.83,61.17,45541700,0.0,0,QQQ,2012-03-23,104.0,5413.4000000000015,6373.12
61.59,62.24,61.53,62.24,40855300,0.0,0,QQQ,2012-03-26,106.0,5536.580000000002,6528.54
62.29,62.59,62.26,62.34,37278200,0.0,0,QQQ,2012-03-27,106.0,5536.580000000002,6602.74
62.37,62.61,61.72,62.09,44421900,0.0,0,QQQ,2012-03-28,106.0,5536.580000000002,6611.219999999999
61.78,62.08,61.41,61.85,53975300,0.0,0,QQQ,2012-03-29,106.0,5536.580000000002,6548.68
62.12,62.16,61.49,61.73,39480900,0.0,0,QQQ,2012-03-30,106.0,5536.580000000002,6584.719999999999
61.67,62.45,61.56,62.37,40031600,0.0,0,QQQ,2012-04-02,108.0,5659.920000000002,6660.360000000001
62.43,62.65,62.01,62.35,45539900,0.0,0,QQQ,2012-04-03,108.0,5659.920000000002,6742.44
61.89,61.92,61.15,61.5,54088100,0.0,0,QQQ,2012-04-04,108.0,5659.920000000002,6684.12
61.39,61.94,61.35,61.89,42979900,0.0,0,QQQ,2012-04-05,108.0,5659.920000000002,6630.12
61.12,61.67,61.01,61.42,36908200,0.0,0,QQQ,2012-04-09,110.0,5782.160000000002,6723.2
61.39,61.63,60.24,60.43,69254200,0.0,0,QQQ,2012-04-10,110.0,5782.160000000002,6752.9
60.96,61.13,60.57,60.73,62950000,0.0,0,QQQ,2012-04-11,110.0,5782.160000000002,6705.6
60.85,61.49,60.75,61.42,57407400,0.0,0,QQQ,2012-04-12,110.0,5782.160000000002,6693.5
61.21,61.41,60.46,60.49,55227500,0.0,0,QQQ,2012-04-13,110.0,5782.160000000002,6733.1
60.79,60.83,59.62,59.81,57588000,0.0,0,QQQ,2012-04-16,112.0,5903.740000000002,6808.48
60.07,61.22,59.98,61.03,47362400,0.0,0,QQQ,2012-04-17,112.0,5903.740000000002,6727.84
60.85,61.23,60.69,60.87,42536100,0.0,0,QQQ,2012-04-18,112.0,5903.740000000002,6815.2
60.65,61.38,59.97,60.19,81110900,0.0,0,QQQ,2012-04-19,112.0,5903.740000000002,6792.8
60.52,60.78,59.93,60.02,59906900,0.0,0,QQQ,2012-04-20,112.0,5903.740000000002,6778.240000000001
59.46,59.57,58.94,59.47,70514400,0.0,0,QQQ,2012-04-23,114.0,6022.660000000002,6778.4400000000005
59.37,59.61,58.9,59.15,49661500,0.0,0,QQQ,2012-04-24,114.0,6022.660000000002,6768.179999999999
60.38,60.76,60.29,60.73,57526900,0.0,0,QQQ,2012-04-25,114.0,6022.660000000002,6883.320000000001
60.72,61.22,60.64,61.08,41799500,0.0,0,QQQ,2012-04-26,114.0,6022.660000000002,6922.08
61.34,61.64,61.02,61.45,46003800,0.0,0,QQQ,2012-04-27,114.0,6022.660000000002,6992.76
61.27,61.38,60.96,61.01,37787700,0.0,0,QQQ,2012-04-30,116.0,6145.200000000002,7107.320000000001
60.95,61.81,60.85,61.11,37643800,0.0,0,QQQ,2012-05-01,116.0,6145.200000000002,7070.200000000001
60.81,61.33,60.66,61.28,38299300,0.0,0,QQQ,2012-05-02,116.0,6145.200000000002,7053.96
61.32,61.37,60.48,60.64,51297600,0.0,0,QQQ,2012-05-03,116.0,6145.200000000002,7113.12
60.08,60.64,59.12,59.13,107554000,0.0,0,QQQ,2012-05-04,116.0,6145.200000000002,6969.28
58.77,59.47,58.75,59.18,50267800,0.0,0,QQQ,2012-05-07,118.0,6262.740000000002,6934.860000000001
58.81,59.16,58.01,58.96,72659700,0.0,0,QQQ,2012-05-08,118.0,6262.740000000002,6939.58
58.28,59.11,58.04,58.78,85715300,0.0,0,QQQ,2012-05-09,118.0,6262.740000000002,6877.04
59.05,59.06,58.44,58.66,49448900,0.0,0,QQQ,2012-05-10,118.0,6262.740000000002,6967.9
58.46,59.27,58.41,58.65,47099900,0.0,0,QQQ,2012-05-11,118.0,6262.740000000002,6898.28
58.15,58.56,58.01,58.1,46360000,0.0,0,QQQ,2012-05-14,120.0,6379.040000000002,6978.0
58.26,58.73,57.81,57.91,66908600,0.0,0,QQQ,2012-05-15,120.0,6379.040000000002,6991.2
58.11,58.29,57.4,57.52,52825900,0.0,0,QQQ,2012-05-16,120.0,6379.040000000002,6973.2
57.54,57.63,56.29,56.3,62253900,0.0,0,QQQ,2012-05-17,120.0,6379.040000000002,6904.8
56.48,56.62,55.53,55.57,79496500,0.0,0,QQQ,2012-05-18,120.0,6379.040000000002,6777.599999999999
55.68,57.18,55.61,57.13,61473000,0.0,0,QQQ,2012-05-21,122.0,6490.4000000000015,6792.96
57.29,57.53,56.65,57.06,62954800,0.0,0,QQQ,2012-05-22,122.0,6490.4000000000015,6989.38
56.58,57.31,56.08,57.17,56951100,0.0,0,QQQ,2012-05-23,122.0,6490.4000000000015,6902.76
57.25,57.31,56.38,56.8,83131200,0.0,0,QQQ,2012-05-24,122.0,6490.4000000000015,6984.5
56.85,56.95,56.56,56.72,32078900,0.0,0,QQQ,2012-05-25,122.0,6490.4000000000015,6935.7
57.25,57.71,56.92,57.45,44216700,0.0,0,QQQ,2012-05-29,122.0,6490.4000000000015,6984.5
56.92,57.16,56.37,56.96,56431800,0.0,0,QQQ,2012-05-30,122.0,6490.4000000000015,6944.24
56.89,57.03,56.29,56.71,55260100,0.0,0,QQQ,2012-05-31,122.0,6490.4000000000015,6940.58
55.69,56.04,55.19,55.21,71430800,0.0,0,QQQ,2012-06-01,122.0,6490.4000000000015,6794.179999999999
55.36,55.71,54.87,55.63,74119500,0.0,0,QQQ,2012-06-04,124.0,6601.120000000002,6864.64
55.44,55.97,55.41,55.86,47916900,0.0,0,QQQ,2012-06-05,124.0,6601.120000000002,6874.5599999999995
56.28,57.18,56.22,57.14,58781800,0.0,0,QQQ,2012-06-06,124.0,6601.120000000002,6978.72
57.74,57.74,56.86,56.91,38414800,0.0,0,QQQ,2012-06-07,124.0,6601.120000000002,7159.76
56.82,57.53,56.62,57.46,39730800,0.0,0,QQQ,2012-06-08,124.0,6601.120000000002,7045.68
57.89,57.92,56.45,56.49,51008900,0.0,0,QQQ,2012-06-11,126.0,6716.9000000000015,7294.14
56.75,57.2,56.37,57.17,48802600,0.0,0,QQQ,2012-06-12,126.0,6716.9000000000015,7150.5
57.01,57.44,56.59,56.78,50840100,0.0,0,QQQ,2012-06-13,126.0,6716.9000000000015,7183.259999999999
56.77,57.22,56.48,56.99,65170600,0.0,0,QQQ,2012-06-14,126.0,6716.9000000000015,7153.02
57.15,57.78,57.12,57.7,41536100,0.14,0,QQQ,2012-06-15,126.0,6716.9000000000015,7200.9
57.46,58.38,57.37,58.24,32191200,0.0,0,QQQ,2012-06-18,128.0,6831.8200000000015,7354.88
58.53,59.09,58.48,58.84,36476500,0.0,0,QQQ,2012-06-19,128.0,6831.8200000000015,7491.84
58.97,59.14,58.45,58.89,51389700,0.0,0,QQQ,2012-06-20,128.0,6831.8200000000015,7548.16
58.84,58.91,57.36,57.42,42492700,0.0,0,QQQ,2012-06-21,128.0,6831.8200000000015,7531.52
57.61,58.1,57.46,58.03,29504200,0.0,0,QQQ,2012-06-22,128.0,6831.8200000000015,7374.08
57.55,57.57,56.74,56.91,33136400,0.0,0,QQQ,2012-06-25,130.0,6946.920000000002,7481.5
57.1,57.43,56.85,57.27,30611100,0.0,0,QQQ,2012-06-26,130.0,6946.920000000002,7423.0
57.49,57.87,57.42,57.61,35705800,0.0,0,QQQ,2012-06-27,130.0,6946.920000000002,7473.7
57.18,57.22,56.37,56.97,49793400,0.0,0,QQQ,2012-06-28,130.0,6946.920000000002,7433.4
58.07,58.77,57.9,58.77,44761300,0.0,0,QQQ,2012-06-29,130.0,6946.920000000002,7549.1
58.85,58.97,58.5,58.94,33425600,0.0,0,QQQ,2012-07-02,132.0,7064.620000000002,7768.2
58.98,59.44,58.89,59.44,15895100,0.0,0,QQQ,2012-07-03,132.0,7064.620000000002,7785.36
59.38,59.77,59.06,59.47,37016200,0.0,0,QQQ,2012-07-05,132.0,7064.620000000002,7838.160000000001
59.2,59.25,58.3,58.73,40684100,0.0,0,QQQ,2012-07-06,132.0,7064.620000000002,7814.400000000001
58.67,58.86,58.33,58.62,35628300,0.0,0,QQQ,2012-07-09,134.0,7181.960000000002,7861.780000000001
58.94,59.09,57.82,58.05,47365700,0.0,0,QQQ,2012-07-10,134.0,7181.960000000002,7897.96
57.97,58.13,57.25,57.72,43432000,0.0,0,QQQ,2012-07-11,134.0,7181.960000000002,7767.98
57.27,57.42,56.66,57.18,57680400,0.0,0,QQQ,2012-07-12,134.0,7181.960000000002,7674.18
57.34,58.18,57.3,58.05,32357200,0.0,0,QQQ,2012-07-13,134.0,7181.960000000002,7683.56
57.93,58.18,57.66,57.89,27621400,0.0,0,QQQ,2012-07-16,136.0,7297.8200000000015,7878.48
58.26,58.38,57.37,58.19,42467800,0.0,0,QQQ,2012-07-17,136.0,7297.8200000000015,7923.36
58.08,59.15,58.06,58.98,44489700,0.0,0,QQQ,2012-07-18,136.0,7297.8200000000015,7898.88
59.39,59.82,59.28,59.63,53017800,0.0,0,QQQ,2012-07-19,136.0,7297.8200000000015,8077.04
59.61,59.63,58.81,58.84,40573100,0.0,0,QQQ,2012-07-20,136.0,7297.8200000000015,8106.96
57.7,58.33,57.26,58.13,48657800,0.0,0,QQQ,2012-07-23,138.0,7413.220000000001,7962.6
58.23,58.31,57.29,57.67,57269700,0.0,0,QQQ,2012-07-24,138.0,7413.220000000001,8035.74
57.22,57.66,56.93,57.28,46264400,0.0,0,QQQ,2012-07-25,138.0,7413.220000000001,7896.36
58.11,58.37,57.68,58.05,41928200,0.0,0,QQQ,2012-07-26,138.0,7413.220000000001,8019.18
58.47,59.53,58.29,59.42,42621000,0.0,0,QQQ,2012-07-27,138.0,7413.220000000001,8068.86
59.57,59.82,59.17,59.37,37821300,0.0,0,QQQ,2012-07-30,140.0,7532.3600000000015,8339.8
59.46,59.7,59.3,59.35,34588300,0.0,0,QQQ,2012-07-31,140.0,7532.3600000000015,8324.4
59.78,59.79,58.94,59.18,30920200,0.0,0,QQQ,2012-08-01,140.0,7532.3600000000015,8369.2
58.73,59.56,58.54,58.97,40534900,0.0,0,QQQ,2012-08-02,140.0,7532.3600000000015,8222.199999999999
59.92,60.34,59.71,60.09,42117400,0.0,0,QQQ,2012-08-03,140.0,7532.3600000000015,8388.800000000001
60.4,60.81,60.27,60.55,23523600,0.0,0,QQQ,2012-08-06,142.0,7653.160000000002,8576.8
60.8,61.3,60.71,61.05,28223300,0.0,0,QQQ,2012-08-07,142.0,7653.160000000002,8633.6
60.89,61.15,60.79,61.02,20723500,0.0,0,QQQ,2012-08-08,142.0,7653.160000000002,8646.38
61.01,61.29,60.9,61.21,20726200,0.0,0,QQQ,2012-08-09,142.0,7653.160000000002,8663.42
60.99,61.26,60.83,61.24,20312000,0.0,0,QQQ,2012-08-10,142.0,7653.160000000002,8660.58
61.22,61.4,60.91,61.39,19890300,0.0,0,QQQ,2012-08-13,144.0,7775.600000000001,8815.68
61.62,61.75,61.24,61.42,24218700,0.0,0,QQQ,2012-08-14,144.0,7775.600000000001,8873.279999999999
61.37,61.66,61.36,61.57,29100400,0.0,0,QQQ,2012-08-15,144.0,7775.600000000001,8837.279999999999
61.8,62.44,61.73,62.3,35699900,0.0,0,QQQ,2012-08-16,144.0,7775.600000000001,8899.199999999999
62.44,62.59,62.3,62.58,22584800,0.0,0,QQQ,2012-08-17,144.0,7775.600000000001,8991.36
62.53,62.68,62.29,62.67,26924000,0.0,0,QQQ,2012-08-20,146.0,7900.660000000002,9129.380000000001
62.84,63.09,62.18,62.42,41391000,0.0,0,QQQ,2012-08-21,146.0,7900.660000000002,9174.640000000001
62.29,62.8,62.11,62.68,44555700,0.0,0,QQQ,2012-08-22,146.0,7900.660000000002,9094.34
62.4,62.6,62.0,62.17,28800400,0.0,0,QQQ,2012-08-23,146.0,7900.660000000002,9110.4
62.02,62.7,61.92,62.55,38384800,0.0,0,QQQ,2012-08-24,146.0,7900.660000000002,9054.92
62.82,62.9,62.52,62.65,20671400,0.0,0,QQQ,2012-08-27,148.0,8026.300000000002,9297.36
62.6,62.83,62.39,62.65,27337900,0.0,0,QQQ,2012-08-28,148.0,8026.300000000002,9264.800000000001
62.65,62.81,62.39,62.65,26672400,0.0,0,QQQ,2012-08-29,148.0,8026.300000000002,9272.199999999999
62.38,62.41,61.92,62.02,24425400,0.0,0,QQQ,2012-08-30,148.0,8026.300000000002,9232.24
62.47,62.7,61.8,62.43,42128000,0.0,0,QQQ,2012-08-31,148.0,8026.300000000002,9245.56
62.31,62.61,61.75,62.37,32017200,0.0,0,QQQ,2012-09-04,148.0,8026.300000000002,9221.880000000001
62.34,62.61,62.14,62.3,26129300,0.0,0,QQQ,2012-09-05,148.0,8026.300000000002,9226.32
62.69,63.71,62.67,63.69,43100000,0.0,0,QQQ,2012-09-06,148.0,8026.300000000002,9278.119999999999
63.54,63.71,63.41,63.6,32958600,0.0,0,QQQ,2012-09-07,148.0,8026.300000000002,9403.92
63.43,63.57,62.73,62.78,25490000,0.0,0,QQQ,2012-09-10,150.0,8153.160000000002,9514.5
62.79,63.04,62.58,62.68,29810100,0.0,0,QQQ,2012-09-11,150.0,8153.160000000002,9418.5
62.91,63.03,62.48,62.86,42203400,0.0,0,QQQ,2012-09-12,150.0,8153.160000000002,9436.5
62.92,63.99,62.85,63.71,45417800,0.0,0,QQQ,2012-09-13,150.0,8153.160000000002,9438.0
63.94,64.51,63.93,64.28,38880300,0.0,0,QQQ,2012-09-14,150.0,8153.160000000002,9591.0
64.32,64.34,64.08,64.31,31798400,0.0,0,QQQ,2012-09-17,152.0,8281.800000000001,9776.64
64.15,64.39,64.14,64.37,27169800,0.0,0,QQQ,2012-09-18,152.0,8281.800000000001,9750.800000000001
64.36,64.65,64.17,64.48,36484600,0.0,0,QQQ,2012-09-19,152.0,8281.800000000001,9782.72
64.17,64.48,64.0,64.42,42520200,0.0,0,QQQ,2012-09-20,152.0,8281.800000000001,9753.84
64.74,64.8,64.37,64.44,23678500,0.2,0,QQQ,2012-09-21,152.0,8281.800000000001,9840.48
63.91,64.17,63.77,64.06,32341600,0.0,0,QQQ,2012-09-24,154.0,8409.62,9842.14
64.23,64.37,63.13,63.16,41299600,0.0,0,QQQ,2012-09-25,154.0,8409.62,9891.42
63.08,63.12,62.33,62.65,32770400,0.0,0,QQQ,2012-09-26,154.0,8409.62,9714.32
62.8,63.66,62.69,63.51,25339500,0.0,0,QQQ,2012-09-27,154.0,8409.62,9671.199999999999
63.3,63.49,62.93,62.99,30112600,0.0,0,QQQ,2012-09-28,154.0,8409.62,9748.199999999999
63.29,63.69,62.69,62.9,37715300,0.0,0,QQQ,2012-10-01,156.0,8536.2,9873.24
63.17,63.36,62.58,63.08,33254300,0.0,0,QQQ,2012-10-02,156.0,8536.2,9854.52
63.25,63.6,63.01,63.48,38236000,0.0,0,QQQ,2012-10-03,156.0,8536.2,9867.0
63.58,63.88,63.38,63.7,26128600,0.0,0,QQQ,2012-10-04,156.0,8536.2,9918.48
64.03,64.12,63.2,63.36,25207900,0.0,0,QQQ,2012-10-05,156.0,8536.2,9988.68
63.0,63.13,62.64,62.79,30911500,0.0,0,QQQ,2012-10-08,158.0,8662.2,9954.0
62.62,62.78,61.64,61.78,67974000,0.0,0,QQQ,2012-10-09,158.0,8662.2,9893.96
61.77,61.94,61.36,61.47,45134300,0.0,0,QQQ,2012-10-10,158.0,8662.2,9759.66
61.93,61.98,61.24,61.28,30469400,0.0,0,QQQ,2012-10-11,158.0,8662.2,9784.94
61.27,61.6,61.13,61.25,24891200,0.0,0,QQQ,2012-10-12,158.0,8662.2,9680.66
61.48,61.78,61.11,61.7,22220100,0.0,0,QQQ,2012-10-15,160.0,8785.16,9836.8
61.79,62.65,61.77,62.57,33960600,0.0,0,QQQ,2012-10-16,160.0,8785.16,9886.4
62.25,62.74,62.17,62.54,33439400,0.0,0,QQQ,2012-10-17,160.0,8785.16,9960.0
62.34,62.54,61.58,61.81,61707600,0.0,0,QQQ,2012-10-18,160.0,8785.16,9974.400000000001
61.74,61.79,60.26,60.33,75362600,0.0,0,QQQ,2012-10-19,160.0,8785.16,9878.4
60.3,60.8,60.17,60.64,38621500,0.0,0,QQQ,2012-10-22,162.0,8905.76,9768.6
60.15,60.58,59.88,60.07,52591200,0.0,0,QQQ,2012-10-23,162.0,8905.76,9744.3
60.41,60.51,59.76,59.85,39872400,0.0,0,QQQ,2012-10-24,162.0,8905.76,9786.42
60.27,60.37,59.68,59.85,52688700,0.0,0,QQQ,2012-10-25,162.0,8905.76,9763.74
59.85,60.28,59.39,60.03,54213100,0.0,0,QQQ,2012-10-26,162.0,8905.76,9695.7
59.96,60.07,59.46,59.66,38524500,0.0,0,QQQ,2012-10-31,162.0,8905.76,9713.52
60.04,60.63,59.86,60.51,26945000,0.0,0,QQQ,2012-11-01,162.0,8905.76,9726.48
60.78,60.82,59.81,59.86,44083000,0.0,0,QQQ,2012-11-02,162.0,8905.76,9846.36
59.87,60.38,59.74,60.26,28094700,0.0,0,QQQ,2012-11-05,164.0,9025.5,9818.68
60.36,60.78,60.13,60.37,29608400,0.0,0,QQQ,2012-11-06,164.0,9025.5,9899.039999999999
59.73,59.8,58.7,58.95,70737800,0.0,0,QQQ,2012-11-07,164.0,9025.5,9795.72
59.11,59.25,58.02,58.02,58585800,0.0,0,QQQ,2012-11-08,164.0,9025.5,9694.039999999999
58.05,58.89,58.02,58.27,51542100,0.0,0,QQQ,2012-11-09,164.0,9025.5,9520.199999999999
58.61,58.67,58.1,58.26,32663700,0.0,0,QQQ,2012-11-12,166.0,9142.72,9729.26
57.81,58.4,57.67,57.85,43288300,0.0,0,QQQ,2012-11-13,166.0,9142.72,9596.460000000001
58.14,58.2,57.08,57.17,82655300,0.0,0,QQQ,2012-11-14,166.0,9142.72,9651.24
57.21,57.4,56.77,56.98,55124200,0.0,0,QQQ,2012-11-15,166.0,9142.72,9496.86
57.03,57.39,56.32,57.23,70873100,0.0,0,QQQ,2012-11-16,166.0,9142.72,9466.98
57.85,58.63,57.83,58.59,55306400,0.0,0,QQQ,2012-11-19,168.0,9258.42,9718.800000000001
58.57,58.69,58.05,58.61,52012700,0.0,0,QQQ,2012-11-20,168.0,9258.42,9839.76
58.67,58.81,58.42,58.73,19611700,0.0,0,QQQ,2012-11-21,168.0,9258.42,9856.56
59.06,59.63,59.02,59.62,16462900,0.0,0,QQQ,2012-11-23,168.0,9258.42,9922.08
59.47,59.91,59.29,59.87,26430900,0.0,0,QQQ,2012-11-26,170.0,9377.36,10109.9
59.86,60.08,59.57,59.67,25828600,0.0,0,QQQ,2012-11-27,170.0,9377.36,10176.2
59.39,60.23,59.02,60.19,37295800,0.0,0,QQQ,2012-11-28,170.0,9377.36,10096.3
60.51,60.76,60.24,60.54,41136100,0.0,0,QQQ,2012-11-29,170.0,9377.36,10286.699999999999
60.55,60.6,60.27,60.44,33497400,0.0,0,QQQ,2012-11-30,170.0,9377.36,10293.5
60.91,60.97,60.3,60.32,28240000,0.0,0,QQQ,2012-12-03,172.0,9499.18,10476.519999999999
60.35,60.42,59.89,60.29,49584500,0.0,0,QQQ,2012-12-04,172.0,9499.18,10380.2
60.19,60.2,59.29,59.62,54076200,0.0,0,QQQ,2012-12-05,172.0,9499.18,10352.68
59.43,60.15,59.28,60.0,47512300,0.0,0,QQQ,2012-12-06,172.0,9499.18,10221.96
60.3,60.36,59.44,59.64,30089400,0.0,0,QQQ,2012-12-07,172.0,9499.18,10371.6
59.48,60.13,59.48,59.82,33219600,0.0,0,QQQ,2012-12-10,174.0,9618.14,10349.519999999999
60.23,60.94,60.19,60.6,40750800,0.0,0,QQQ,2012-12-11,174.0,9618.14,10480.019999999999
60.92,60.92,60.3,60.47,45917700,0.0,0,QQQ,2012-12-12,174.0,9618.14,10600.08
60.35,60.77,59.74,59.99,45467700,0.0,0,QQQ,2012-12-13,174.0,9618.14,10500.9
59.59,59.78,59.22,59.42,39630300,0.0,0,QQQ,2012-12-14,174.0,9618.14,10368.66
59.48,60.23,59.4,60.21,42302900,0.0,0,QQQ,2012-12-17,176.0,9737.099999999999,10468.48
60.52,61.22,60.35,61.13,55596000,0.0,0,QQQ,2012-12-18,176.0,9737.099999999999,10651.52
61.31,61.32,60.83,60.87,34832500,0.0,0,QQQ,2012-12-19,176.0,9737.099999999999,10790.560000000001
60.98,61.0,60.56,60.87,40754300,0.0,0,QQQ,2012-12-20,176.0,9737.099999999999,10732.48
59.93,60.3,59.67,60.23,51152900,0.37,0,QQQ,2012-12-21,176.0,9737.099999999999,10547.68
60.07,60.17,59.97,60.11,11418300,0.0,0,QQQ,2012-12-24,178.0,9857.239999999998,10692.460000000001
60.15,60.21,59.38,59.58,21751300,0.0,0,QQQ,2012-12-26,178.0,9857.239999999998,10706.699999999999
59.63,59.71,58.75,59.49,52933200,0.0,0,QQQ,2012-12-27,178.0,9857.239999999998,10614.140000000001
59.03,59.51,58.89,58.91,33082100,0.0,0,QQQ,2012-12-28,178.0,9857.239999999998,10507.34
58.85,60.27,58.73,60.16,57544000,0.0,0,QQQ,2012-12-31,180.0,9974.939999999999,10593.0
61.64,62.1,61.41,62.07,70695900,0.0,0,QQQ,2013-01-02,180.0,9974.939999999999,11095.2
62.07,62.2,61.56,61.75,47366500,0.0,0,QQQ,2013-01-03,180.0,9974.939999999999,11172.6
61.78,61.78,61.4,61.55,33972500,0.0,0,QQQ,2013-01-04,180.0,9974.939999999999,11120.4
61.39,61.67,61.2,61.56,26766200,0.0,0,QQQ,2013-01-07,182.0,10097.72,11172.98
61.56,61.72,61.12,61.44,28734900,0.0,0,QQQ,2013-01-08,182.0,10097.72,11203.92
61.54,61.84,61.47,61.68,25600300,0.0,0,QQQ,2013-01-09,182.0,10097.72,11200.28
62.1,62.14,61.47,62.04,37528000,0.0,0,QQQ,2013-01-10,182.0,10097.72,11302.2
62.02,62.16,61.89,62.13,21158600,0.0,0,QQQ,2013-01-11,182.0,10097.72,11287.640000000001
61.81,62.03,61.58,61.85,36768500,0.0,0,QQQ,2013-01-14,184.0,10221.34,11373.04
61.55,61.64,61.27,61.55,31675300,0.0,0,QQQ,2013-01-15,184.0,10221.34,11325.199999999999
61.63,62.01,61.52,61.8,33822300,0.0,0,QQQ,2013-01-16,184.0,10221.34,11339.92
62.04,62.33,61.94,62.09,32024200,0.0,0,QQQ,2013-01-17,184.0,10221.34,11415.36
61.91,62.02,61.68,61.95,31992000,0.0,0,QQQ,2013-01-18,184.0,10221.34,11391.439999999999
62.02,62.1,61.64,62.05,32123100,0.0,0,QQQ,2013-01-22,184.0,10221.34,11411.68
62.41,62.62,62.31,62.43,31975700,0.0,0,QQQ,2013-01-23,184.0,10221.34,11483.439999999999
